open_time,open,high,low,close,volume
2024-01-01T00:00:00Z,1.1,1.1000603396695698,1.0994577586345171,1.099718132423733,0.0
2024-01-01T00:15:00Z,1.099718132423733,1.0999324852254557,1.0988877549156362,1.0990340304824011,0.0
2024-01-01T00:30:00Z,1.0990340304824011,1.099237004775677,1.0983118304986639,1.0983268287620407,0.0
2024-01-01T00:45:00Z,1.0983268287620407,1.0983547709314705,1.098184376650563,1.0982206618559005,0.0
2024-01-01T01:00:00Z,1.0982206618559005,1.0985514027057692,1.0980503717740686,1.0980998925585286,0.0
2024-01-01T01:15:00Z,1.0980998925585286,1.0983508658474908,1.097277991324917,1.0976570749019,0.0
2024-01-01T01:30:00Z,1.0976570749019,1.0979391118095483,1.0972665728596627,1.097780439619688,0.0
2024-01-01T01:45:00Z,1.097780439619688,1.0981238270033074,1.0969391281941436,1.0970549719086764,0.0
2024-01-01T02:00:00Z,1.0970549719086764,1.0971020888039078,1.0963623873124075,1.0964857800420482,0.0
2024-01-01T02:15:00Z,1.0964857800420482,1.09706387276861,1.0962531399765831,1.0969915822166403,0.0
2024-01-01T02:30:00Z,1.0969915822166403,1.0973628027840123,1.0967724844303564,1.097213843766922,0.0
2024-01-01T02:45:00Z,1.097213843766922,1.0972376842349085,1.0964319226417516,1.0965143061268794,0.0
2024-01-01T03:00:00Z,1.0965143061268794,1.0969739830062382,1.0963886472587288,1.0968029460839703,0.0
2024-01-01T03:15:00Z,1.0968029460839703,1.0971211188161307,1.096683039285225,1.0969398450655825,0.0
2024-01-01T03:30:00Z,1.0969398450655825,1.0976904500095102,1.0968422064612937,1.0974108522360184,0.0
2024-01-01T03:45:00Z,1.0974108522360184,1.097740008773957,1.097060797237789,1.0975299301724324,0.0
2024-01-01T04:00:00Z,1.0975299301724324,1.0980122177414913,1.0971378602334354,1.0978970426355352,0.0
2024-01-01T04:15:00Z,1.0978970426355352,1.0980642917642494,1.096983091508917,1.097285947880743,0.0
2024-01-01T04:30:00Z,1.097285947880743,1.0974815331209333,1.096713440233381,1.0967291231362,0.0
2024-01-01T04:45:00Z,1.0967291231362,1.0973040968531402,1.096499912760089,1.096998268506655,0.0
2024-01-01T05:00:00Z,1.096998268506655,1.0977245320107236,1.0967201503601456,1.0975990330055845,0.0
2024-01-01T05:15:00Z,1.0975990330055845,1.0979819828906654,1.097416550873064,1.0977500248089525,0.0
2024-01-01T05:30:00Z,1.0977500248089525,1.0986718456958158,1.0975603854739846,1.0982939732577726,0.0
2024-01-01T05:45:00Z,1.0982939732577726,1.0985808845575709,1.0980133764492508,1.098556616786532,0.0
2024-01-01T06:00:00Z,1.098556616786532,1.0991892613295629,1.098227846871888,1.0987920229537762,0.0
2024-01-01T06:15:00Z,1.0987920229537762,1.0989463395307548,1.098179914718773,1.0984473758051267,0.0
2024-01-01T06:30:00Z,1.0984473758051267,1.0986320539196466,1.0976162571384531,1.0976834764900156,0.0
2024-01-01T06:45:00Z,1.0976834764900156,1.0977070582577482,1.0967635365657975,1.0970708297611864,0.0
2024-01-01T07:00:00Z,1.0970708297611864,1.0971698756946653,1.0963213942351628,1.0964777741164162,0.0
2024-01-01T07:15:00Z,1.0964777741164162,1.0971042817954983,1.0962980991560365,1.0970720492750183,0.0
2024-01-01T07:30:00Z,1.0970720492750183,1.0975045066602254,1.096744337339884,1.0971511531296487,0.0
2024-01-01T07:45:00Z,1.0971511531296487,1.097844896706972,1.096985034522764,1.0977335282811664,0.0
2024-01-01T08:00:00Z,1.0977335282811664,1.0980872054120456,1.0971244696641116,1.0975075621456971,0.0
2024-01-01T08:15:00Z,1.0975075621456971,1.0975780492370932,1.096856252848235,1.096949035594963,0.0
2024-01-01T08:30:00Z,1.096949035594963,1.0971430206870996,1.0962867239273593,1.0965223733288523,0.0
2024-01-01T08:45:00Z,1.0965223733288523,1.0965240107702063,1.09597518931928,1.09614276791973,0.0
2024-01-01T09:00:00Z,1.09614276791973,1.0963693044092124,1.0955523344661515,1.0959335736363616,0.0
2024-01-01T09:15:00Z,1.0959335736363616,1.0964445600610073,1.095686536536598,1.096238363487779,0.0
2024-01-01T09:30:00Z,1.096238363487779,1.0965418807769878,1.0958785502837558,1.0965202836196983,0.0
2024-01-01T09:45:00Z,1.0965202836196983,1.0973180400784817,1.0962011343712197,1.096968234804828,0.0
2024-01-01T10:00:00Z,1.096968234804828,1.0971278263377562,1.0967546262183698,1.096796041055854,0.0
2024-01-01T10:15:00Z,1.096796041055854,1.0970358034895986,1.0967691020095167,1.097010904360951,0.0
2024-01-01T10:30:00Z,1.097010904360951,1.09707582563606,1.096408903996772,1.096544925457665,0.0
2024-01-01T10:45:00Z,1.096544925457665,1.0965450187704255,1.0957685404509776,1.0958290464238893,0.0
2024-01-01T11:00:00Z,1.0958290464238893,1.0959744903927031,1.095181189058059,1.0951913894127254,0.0
2024-01-01T11:15:00Z,1.0951913894127254,1.0960359488116391,1.095131969218593,1.0957903212165236,0.0
2024-01-01T11:30:00Z,1.0957903212165236,1.0959292770349451,1.0952482682512035,1.0953939336270149,0.0
2024-01-01T11:45:00Z,1.0953939336270149,1.0957335083976087,1.0943932401075525,1.0947904811962343,0.0
2024-01-01T12:00:00Z,1.0947904811962343,1.0949840150588008,1.094701710466268,1.0947360643308903,0.0
2024-01-01T12:15:00Z,1.0947360643308903,1.0948731186661875,1.0939936617610004,1.0940995645176874,0.0
